index,label,expression,Positive_index,context,AnchorContext,NegativeSentence,NegativeExpression,Negative_index
2052,1,relaxed,2,The government relaxed the curfew after most of the rebels were caught,The government [Mask] the curfew after most of the rebels were caught,"After the shelling , many people lost the ability to remember",remember,10
2053,1,relaxed,2,The government relaxed the curfew after most of the rebels were caught,The government [Mask] the curfew after most of the rebels were caught,The situation was rather involved,involved,4
2054,0,match,2,Let them match their best athletes against ours .,Let them [Mask] their best athletes against ours .,He pasted his opponent,pasted,1
2055,1,captured,1,She captured all the men's hearts,She [Mask] all the men's hearts,She dismissed his advances,dismissed,1
2056,1,captured,1,She captured all the men's hearts,She [Mask] all the men's hearts,His heart palpitated,palpitated,2
2057,1,captured,1,She captured all the men's hearts,She [Mask] all the men's hearts,She looked her devotion to me,looked,1
2058,0,color,0,color the walls with paint in warm tones,[Mask] the walls with paint in warm tones,This wall forms the background of the stage setting,forms,2
2059,0,paste,0,paste the sign on the wall,[Mask] the sign on the wall,lay a responsibility on someone,lay,0
2060,0,join,3,The two roads join here,The two roads [Mask] here,one idea squares with the other one,squares,2
2061,0,approaching,2,Winter is approaching,Winter is [Mask],The mountain was splashed with snow .,splashed,3
2062,0,land,4,the pilot managed to land the airplane safely,the pilot managed to [Mask] the airplane safely,The stunt pilot looped his plane .,looped,3
2063,0,poisoned,1,She poisoned her husband but he did not die,She [Mask] her husband but he did not die,She spelled her husband at the wheel,spelled,1
2064,0,intervene,8,Why did the U . S . not intervene earlier in WW II ?,Why did the U . S . not [Mask] earlier in WW II ?,The war uprooted many people .,uprooted,2
2065,0,ruined,3,The country lay ruined after the war,The country lay [Mask] after the war,The war uprooted many people .,uprooted,2
2066,0,drink,3,The patient must drink several liters each day,The patient must [Mask] several liters each day,lay a responsibility on someone,lay,0
2067,0,synchronize,0,synchronize biblical events,[Mask] biblical events,He tacked together some verses,tacked,1
2068,0,railed,3,fresh fruit are railed from Italy to Belgium,fresh fruit are [Mask] from Italy to Belgium,stamp fruit extract the juice,stamp,0
2069,0,avoid,1,Muslims avoid tobacco during the day .,Muslims [Mask] tobacco during the day .,Islam is fermenting Africa,fermenting,2
2070,0,help,3,This money will help the development of literacy in developing countries,This money will [Mask] the development of literacy in developing countries,We poured money into the education of our children .,poured,1
2071,0,flashed,2,The headlines flashed on the screen,The headlines [Mask] on the screen,The news were leaked to the paper,leaked,3
2072,1,visualize,2,Mathematicians often visualize .,Mathematicians often [Mask] .,The situation was rather involved,involved,4
2073,1,visualize,2,Mathematicians often visualize .,Mathematicians often [Mask] .,This sounds interesting,sounds,1
2074,1,visualize,2,Mathematicians often visualize .,Mathematicians often [Mask] .,The two pieces match .,match,3
2075,1,screen,3,They decided to screen the blood for the HIV virus .,They decided to [Mask] the blood for the HIV virus .,He tested positive for HIV,tested,1
2076,1,screen,3,They decided to screen the blood for the HIV virus .,They decided to [Mask] the blood for the HIV virus .,Blood circulates in my veins .,circulates,1
2077,1,screen,3,They decided to screen the blood for the HIV virus .,They decided to [Mask] the blood for the HIV virus .,blood stagnates in the capillaries,stagnates,1
2078,1,salted,3,the rebels had salted the fields with mines and traps,the rebels had [Mask] the fields with mines and traps,The fields vegetate vigorously,vegetate,2
2079,1,salted,3,the rebels had salted the fields with mines and traps,the rebels had [Mask] the fields with mines and traps,The army tried to coopt peasants into civil defence groups,coopt,4
2080,1,salted,3,the rebels had salted the fields with mines and traps,the rebels had [Mask] the fields with mines and traps,The soldiers were fired,fired,3
2081,0,recalled,2,The company recalled the product when it was found to be faulty,The company [Mask] the product when it was found to be faulty,lay a responsibility on someone,lay,0
2082,0,stagnate,4,There are marshes that stagnate the waters,There are marshes that [Mask] the waters,The locks pound the water of the canal,pound,2
2083,0,injected,1,We injected the glucose into the patient's vein,We [Mask] the glucose into the patient's vein,They decided to screen the blood for the HIV virus .,screen,3
2084,0,preceded,1,Bill preceded John in the long line of Susan's husbands,Bill [Mask] John in the long line of Susan's husbands,The procession was headed by John,headed,3
2085,0,warned,2,The director warned him that he might be fired .,The director [Mask] him that he might be fired .,He heaped him with work,heaped,1
2086,0,steaming,5,The rain forest was literally steaming,The rain forest was literally [Mask],Put on your rain coat - - it's pouring outside !,pouring,8
2087,1,downed,2,The policeman downed the heavily armed suspect .,The policeman [Mask] the heavily armed suspect .,He loaded his gun carefully,loaded,1
2088,1,downed,2,The policeman downed the heavily armed suspect .,The policeman [Mask] the heavily armed suspect .,The drawing of the suspect answers to the description the victim gave,answers,5
2089,1,downed,2,The policeman downed the heavily armed suspect .,The policeman [Mask] the heavily armed suspect .,He tipped off the police about the terrorist plot,tipped,1
2090,1,radiates,1,She radiates happiness,She [Mask] happiness,Her smile denoted that she agreed,denoted,2
2091,1,radiates,1,She radiates happiness,She [Mask] happiness,She plunged at it eagerly,plunged,1
2092,1,radiates,1,She radiates happiness,She [Mask] happiness,she reviewed her achievements with pride,reviewed,1
2093,0,levelled,2,The ground levelled off,The ground [Mask] off,lay a responsibility on someone,lay,0
2094,0,vests,2,The property vests in the trustees,The property [Mask] in the trustees,lay a responsibility on someone,lay,0
2095,0,spell,3,How do you spell this word ?,How do you [Mask] this word ?,He swallowed his words,swallowed,1
2096,0,credit,1,We credit your account with $ 100,We [Mask] your account with $ 100,he flashed a $ 100 bill,flashed,1
2097,1,kicked,2,The gun kicked back into my shoulder .,The gun [Mask] back into my shoulder .,He loaded his gun carefully,loaded,1
2098,1,kicked,2,The gun kicked back into my shoulder .,The gun [Mask] back into my shoulder .,the gunman blasted away,blasted,2
2099,1,kicked,2,The gun kicked back into my shoulder .,The gun [Mask] back into my shoulder .,He leaned his rifle against the wall,leaned,1
2100,0,reported,1,Snow reported on China in the 1950's,Snow [Mask] on China in the 1950's,The mountain was splashed with snow .,splashed,3
2101,1,sharpen,3,This drug will sharpen your vision,This drug will [Mask] your vision,These pills will help the patient,help,3
2102,1,sharpen,3,This drug will sharpen your vision,This drug will [Mask] your vision,The fog blurs my vision,blurs,2
2103,1,sharpen,3,This drug will sharpen your vision,This drug will [Mask] your vision,Long - term exposure to this medicine may sensitize you to the allergen,sensitize,8
2104,0,wharfed,3,the big ship wharfed in the evening,the big ship [Mask] in the evening,The night sky flared with the massive bombardment .,flared,3
2105,0,levelled,3,The building was levelled,The building was [Mask],A weather vane crowns the building,crowns,3
2106,0,decided,2,We finally decided after lengthy deliberations,We finally [Mask] after lengthy deliberations,We had to sharpen our arguments,sharpen,3
2107,1,wallow,0,wallow in your success !,[Mask] in your success !,consolidate one's gains,consolidate,0
2108,1,wallow,0,wallow in your success !,[Mask] in your success !,name your accomplices !,name,0
2109,1,wallow,0,wallow in your success !,[Mask] in your success !,let's review your situation,review,1
2110,0,hails,1,She hails from Kalamazoo,She [Mask] from Kalamazoo,She traced the circumstances of her birth,traced,1
2111,1,inflate,0,inflate the currency,[Mask] the currency,The yen appreciated again !,appreciated,2
2112,1,inflate,0,inflate the currency,[Mask] the currency,negociate securities,negociate,0
2113,1,inflate,0,inflate the currency,[Mask] the currency,build a modern nation,build,0
2114,1,lean,2,We can lean on this man,We can [Mask] on this man,We confronted him with the evidence,confronted,1
2115,1,lean,2,We can lean on this man,We can [Mask] on this man,He voted for the motion,voted,1
2116,1,lean,2,We can lean on this man,We can [Mask] on this man,he could do many things if he pleased,pleased,7
2117,0,execute,0,execute a will or a deed,[Mask] a will or a deed,lay a responsibility on someone,lay,0
2118,0,suspended,3,The secret police suspended their victims from the ceiling and beat them .,The secret police [Mask] their victims from the ceiling and beat them .,Gun shots volleyed at the attackers .,volleyed,2
2119,1,color,3,His political ideas color his lectures,His political ideas [Mask] his lectures,The listeners bolted when he discussed his strange ideas,bolted,2
2120,1,color,3,His political ideas color his lectures,His political ideas [Mask] his lectures,"When you hear his sermons , you will be able to believe , too",believe,11
